1520633822.667759,17
1520633822.775935,20
1520633822.885519,18
1520633822.994608,18
1520633823.103801,14
1520633823.214860,13
1520633823.323133,12
1520633823.432779,6
1520633823.542584,8
1520633823.653104,8
1520633823.762193,7
1520633823.872728,10
1520633823.980207,10
1520633824.090011,9
1520633824.200933,8
1520633824.311305,8
1520633824.421288,8
1520633824.531376,9
1520633824.641246,9
1520633824.751796,9
1520633824.860855,9
1520633824.971147,9
1520633825.081619,10
1520633825.192251,11
1520633825.303301,11
1520633825.413422,11
1520633825.522701,11
1520633825.633114,11
1520633825.741923,10
1520633825.852164,10
1520633825.963142,12
1520633826.073606,11
1520633826.183591,11
1520633826.292162,11
1520633826.402777,13
1520633826.512117,12
1520633826.622231,12
1520633826.732688,12
1520633826.842618,13
1520633826.954227,14
1520633827.064122,14
1520633827.170988,20
1520633827.280094,19
1520633827.389737,17
1520633827.499949,13
1520633827.609957,13
1520633827.718951,8
1520633827.829574,5
1520633827.938888,5
1520633828.048144,6
1520633828.155163,7
1520633828.265528,7
1520633828.375147,7
1520633828.484269,7
1520633828.594152,7
1520633828.705031,8
1520633828.814953,9
1520633828.925342,8
1520633829.034917,8
1520633829.146049,8
1520633829.255930,8
1520633829.366027,10
1520633829.477620,10
1520633829.587578,10
1520633829.698673,10
1520633829.809178,9
1520633829.918714,9
1520633830.029892,10
1520633830.140731,10
1520633830.251801,10
1520633830.361886,10
1520633830.471923,11
1520633830.582752,13
1520633830.692935,18
1520633830.803367,19
1520633830.912083,12
1520633831.022545,13
1520633831.130754,13
1520633831.238944,12
1520633831.348519,12
1520633831.457857,12
1520633831.568320,12
1520633831.678245,13
1520633831.787769,13
1520633831.897915,13
1520633832.007503,13
1520633832.117910,13
1520633832.227440,13
1520633832.338287,12
1520633832.448765,13
1520633832.556555,14
1520633832.666667,14
1520633832.776625,14
1520633832.885966,14
1520633832.995001,14
1520633833.105579,14
1520633833.215497,14
1520633833.325664,14
1520633833.434422,14
1520633833.544192,15
1520633833.652994,15
1520633833.763506,16
1520633833.872610,16
1520633833.982759,16
1520633834.092902,16
1520633834.203186,19
1520633834.311798,18
1520633834.420582,16
1520633834.530062,13
1520633834.640386,12
1520633834.750067,11
1520633834.859910,6
1520633834.969430,7
1520633835.080091,8
1520633835.189432,9
1520633835.298794,9
1520633835.408292,11
1520633835.519076,8
1520633835.630620,8
1520633835.738040,8
1520633835.848872,7
1520633835.957982,9
1520633836.067793,9
1520633836.176374,9
1520633836.287751,10
1520633836.397537,10
1520633836.507193,10
1520633836.618895,10
1520633836.728784,11
1520633836.838333,11
1520633836.948616,10
1520633837.056954,10
1520633837.165456,10
1520633837.276217,11
1520633837.385298,11
1520633837.494413,12
1520633837.603801,12
1520633837.713663,12
1520633837.823335,12
1520633837.932978,12
1520633838.042430,12
1520633838.152117,12
1520633838.261363,13
1520633838.370837,14
1520633838.479405,14
1520633838.589375,19
1520633838.699871,19
1520633838.810283,15
1520633838.921776,13
1520633839.030821,11
1520633839.140148,4
1520633839.249215,5
1520633839.359535,6
1520633839.470050,7
1520633839.579865,7
1520633839.689352,7
1520633839.799040,7
1520633839.907527,7
1520633840.018335,7
1520633840.128632,8
1520633840.238056,8
1520633840.348669,8
1520633840.458491,8
1520633840.568621,9
1520633840.678786,10
1520633840.788669,10
1520633840.897577,10
1520633841.007152,9
1520633841.117826,9
1520633841.227195,9
1520633841.338331,9
1520633841.447578,10
1520633841.558592,10
1520633841.668788,10
1520633841.779626,10
1520633841.887117,12
1520633841.995868,12
1520633842.105323,18
1520633842.215270,17
1520633842.326146,13
1520633842.436286,13
1520633842.546295,12
1520633842.655929,11
1520633842.766128,11
1520633842.876316,11
1520633842.986229,11
1520633843.095423,12
1520633843.206006,13
1520633843.316940,13
1520633843.426810,13
1520633843.536221,13
1520633843.646722,13
1520633843.756328,13
1520633843.866464,13
1520633843.976814,14
1520633844.087518,14
1520633844.197319,14
1520633844.307646,14
1520633844.418620,14
1520633844.528283,14
1520633844.638377,14
1520633844.747726,14
1520633844.857596,14
1520633844.967948,15
1520633845.078116,15
1520633845.187290,15
1520633845.296607,15
1520633845.406289,16
1520633845.515829,16
1520633845.626451,19
1520633845.736459,20
1520633845.845106,15
1520633845.954750,14
1520633846.064209,14
1520633846.173408,11
1520633846.280963,6
1520633846.391188,7
1520633846.502825,7
1520633846.613607,9
1520633846.722419,9
1520633846.832950,9
1520633846.940739,8
1520633847.051062,9
1520633847.160517,10
1520633847.270458,9
1520633847.380383,9
1520633847.490047,9
1520633847.600773,9
1520633847.708476,9
1520633847.819130,9
1520633847.928716,9
1520633848.037911,10
1520633848.148426,10
1520633848.258368,11
1520633848.367932,11
1520633848.477046,11
1520633848.587511,11
1520633848.696455,11
1520633848.806302,12
1520633848.916272,13
1520633849.026653,12
1520633849.136687,11
1520633849.258107,11
1520633849.370681,12
1520633849.481439,11
1520633849.591158,13
1520633849.700056,13
1520633849.809962,14
1520633849.919835,14
1520633850.030233,20
1520633850.139900,19
1520633850.248166,13
1520633850.356972,13
1520633850.465653,13
1520633850.576463,8
1520633850.686401,6
1520633850.796826,5
1520633850.906984,6
1520633851.017676,7
1520633851.128102,7
1520633851.236620,7
1520633851.344589,8
1520633851.453993,7
1520633851.563862,8
1520633851.674207,8
1520633851.783486,8
1520633851.893762,8
1520633852.003831,8
1520633852.116123,8
1520633852.226385,9
1520633852.335916,11
1520633852.445902,10
1520633852.555059,10
1520633852.666024,10
1520633852.775050,10
1520633852.885594,11
1520633852.995535,10
1520633853.105851,10
1520633853.215472,10
1520633853.325956,11
1520633853.435987,11
1520633853.545524,17
1520633853.653492,18
1520633853.763539,13
1520633853.872383,13
1520633853.982789,12
1520633854.093007,12
1520633854.204247,12
1520633854.314034,12
1520633854.424281,12
1520633854.533616,13
1520633854.643757,13
1520633854.754125,13
1520633854.864176,13
1520633854.974447,14
1520633855.085011,12
1520633855.194580,13
1520633855.304415,13
1520633855.414453,14
1520633855.524649,14
1520633855.634487,14
1520633855.743915,14
1520633855.855344,14
1520633855.965715,14
1520633856.075273,14
1520633856.183732,14
1520633856.293266,14
1520633856.402851,16
1520633856.513655,15
1520633856.623812,16
1520633856.732475,15
1520633856.843012,16
1520633856.950713,16
1520633857.060141,18
1520633857.168135,18
1520633857.278931,15
1520633857.389379,14
1520633857.498831,13
1520633857.608895,8
1520633857.718365,7
1520633857.828703,8
1520633857.938983,9
1520633858.049887,10
1520633858.158627,10
1520633858.268155,9
1520633858.376951,8
1520633858.486466,8
1520633858.595740,8
1520633858.706128,9
1520633858.815970,9
1520633858.926122,9
1520633859.036998,9
1520633859.146113,10
1520633859.255268,11
1520633859.365123,11
1520633859.475322,11
1520633859.585254,11
1520633859.695667,10
1520633859.806483,11
1520633859.916613,10
1520633860.026698,10
1520633860.137324,11
1520633860.246301,11
1520633860.355436,11
1520633860.465567,11
1520633860.574075,12
1520633860.683830,12
1520633860.793671,12
1520633860.902519,12
1520633861.013133,13
1520633861.124536,13
1520633861.234472,15
1520633861.343610,14
1520633861.453851,19
1520633861.562598,20
1520633861.675111,13
1520633861.785870,13
1520633861.896311,11
1520633862.006353,5
1520633862.116596,5
1520633862.226399,6
1520633862.336596,7
1520633862.446356,7
1520633862.556418,7
1520633862.666424,7
1520633862.777535,7
1520633862.887728,7
1520633862.998230,9
1520633863.108103,8
1520633863.218184,8
1520633863.326719,8
1520633863.436396,9
1520633863.545478,10
1520633863.656796,10
1520633863.767966,10
1520633863.878348,9
1520633863.988172,9
1520633864.096884,9
1520633864.208029,9
1520633864.317423,10
1520633864.427346,11
1520633864.536731,10
1520633864.646597,11
1520633864.756269,12
1520633864.866006,11
1520633864.975875,18
1520633865.086121,17
1520633865.193207,13
1520633865.303644,13
1520633865.414034,12
1520633865.523578,12
1520633865.632344,11
1520633865.743326,11
1520633865.854148,11
1520633865.964294,12
1520633866.074394,12
1520633866.183046,12
1520633866.293656,12
1520633866.402487,13
1520633866.512387,13
1520633866.621695,13
1520633866.732919,13
1520633866.843447,14
1520633866.954279,15
1520633867.064220,14
1520633867.173277,14
1520633867.283367,14
1520633867.392248,15
1520633867.501612,14
1520633867.611146,14
1520633867.721738,14
1520633867.832926,15
1520633867.942321,15
1520633868.066292,15
1520633868.175383,15
1520633868.282910,16
1520633868.407667,16
1520633868.518472,19
1520633868.628038,19
1520633868.737779,15
1520633868.847897,15
1520633868.957903,13
1520633869.067969,8
1520633869.176903,7
1520633869.285685,8
1520633869.394065,7
1520633869.504481,10
1520633869.612977,9
1520633869.724034,10
1520633869.831860,8
1520633869.942689,9
1520633870.053149,9
1520633870.163563,11
1520633870.273723,10
1520633870.382230,9
1520633870.492522,9
1520633870.603630,10
1520633870.713133,9
1520633870.824253,10
1520633870.933572,10
1520633871.044642,11
1520633871.155426,11
1520633871.266340,11
1520633871.375850,11
1520633871.485168,11
1520633871.595888,12
1520633871.706919,13
1520633871.818407,13
1520633871.929709,12
1520633872.038705,11
1520633872.147267,12
1520633872.256664,11
1520633872.366650,11
1520633872.476177,12
1520633872.587011,12
1520633872.696832,13
1520633872.805948,14
1520633872.915925,19
1520633873.024581,20
1520633873.237195,14
1520633873.346095,12
1520633873.454434,5
1520633873.582657,6
1520633873.693127,6
1520633873.803641,6
1520633873.914356,8
1520633874.024149,7
1520633874.134275,8
1520633874.244893,7
1520633874.355093,8
1520633874.465686,8
1520633874.575544,8
1520633874.685558,8
1520633874.794034,8
1520633874.904186,8
1520633875.104541,9
1520633875.289527,9
1520633875.397461,9
1520633875.570427,9
1520633875.679710,10
1520633875.789045,10
1520633875.898924,10
1520633876.018492,10
1520633876.127700,10
1520633876.238229,12
1520633876.346501,11
1520633876.456981,19
1520633876.566954,15
1520633876.676914,13
1520633876.789952,13
1520633876.899308,12
1520633877.009811,12
1520633877.130014,12
1520633877.237893,11
1520633877.346190,12
1520633877.453407,12
1520633877.563720,12
1520633877.673549,12
1520633877.785127,13
1520633877.894995,14
1520633878.004970,13
1520633878.114007,13
1520633878.224183,14
1520633878.333859,14
1520633878.444907,14
1520633878.555178,14
1520633878.664779,14
1520633878.774869,14
1520633878.885098,14
1520633878.995179,14
1520633879.104472,14
1520633879.211658,15
1520633879.322685,16
1520633879.433201,15
1520633879.543125,15
1520633879.652174,16
1520633879.761832,16
1520633879.872366,15
1520633879.982622,18
1520633880.092703,18
1520633880.201892,13
1520633880.313651,14
1520633880.422175,12
1520633880.529062,7
1520633880.639086,7
1520633880.748663,8
1520633880.859132,7
1520633880.968733,10
1520633881.078309,9
1520633881.191416,8
1520633881.301044,8
1520633881.410882,8
1520633881.520616,8
1520633881.631296,10
1520633881.741581,10
1520633881.852982,10
1520633881.963460,11
1520633882.073022,9
1520633882.183660,9
1520633882.294174,10
1520633882.403162,11
1520633882.514021,10
1520633882.624915,10
1520633882.734925,11
1520633882.844988,11
1520633882.956188,11
1520633883.065189,12
1520633883.174751,12
1520633883.284151,12
1520633883.395112,12
1520633883.505856,12
1520633883.615805,12
1520633883.725521,12
1520633883.836438,13
1520633883.947332,12
1520633884.054347,14
1520633884.165098,14
1520633884.275119,20
1520633884.384606,20
1520633884.495379,15
1520633884.604560,14
1520633884.718696,12
1520633884.829075,8
1520633884.939892,6
1520633885.051262,6
1520633885.161166,6
1520633885.269900,8
1520633885.378858,7
1520633885.489757,7
1520633885.599703,7
1520633885.709882,7
1520633885.819868,9
1520633885.929405,9
1520633886.038771,8
1520633886.148588,8
1520633886.258796,8
1520633886.368595,8
1520633886.479172,9
1520633886.589649,9
1520633886.699435,9
1520633886.810278,9
1520633886.919976,9
1520633887.030468,10
1520633887.140589,11
1520633887.249994,12
1520633887.360629,11
1520633887.469792,11
1520633887.579444,11
1520633887.691799,11
1520633887.800947,17
1520633887.912255,18
1520633888.021517,13
1520633888.130986,13
1520633888.241113,12
1520633888.351244,12
1520633888.461320,12
1520633888.570876,12
1520633888.680431,12
1520633888.789044,13
1520633888.899258,14
1520633889.008409,13
1520633889.119053,13
1520633889.229296,13
1520633889.339972,13
1520633889.449095,13
1520633889.558341,13
1520633889.667960,13
1520633889.778777,14
1520633889.888200,16
1520633889.997260,14
1520633890.107458,14
1520633890.218100,14
1520633890.327983,15
1520633890.438609,14
1520633890.548496,14
1520633890.658651,15
1520633890.769237,15
1520633890.878882,15
1520633890.996601,14
1520633891.107784,17
1520633891.215147,17
1520633891.325731,18
1520633891.436214,18
1520633891.545786,17
1520633891.656172,14
1520633891.766820,13
1520633891.875637,9
1520633891.984358,7
1520633892.093782,7
1520633892.204556,8
1520633892.315203,11
1520633892.427012,10
1520633892.543161,10
1520633892.660669,9
1520633892.770635,8
1520633892.878845,8
1520633893.005400,9
1520633893.115451,10
1520633893.223670,10
1520633893.332627,10
1520633893.443215,10
1520633893.553313,10
1520633893.663888,11
1520633893.772933,10
1520633893.883018,10
1520633893.993217,10
1520633894.103563,11
1520633894.213206,10
1520633894.323573,10
1520633894.433449,12
1520633894.544886,12
1520633894.653840,12
1520633894.764058,12
1520633894.873956,12
1520633894.983845,12
1520633895.094491,12
1520633895.205519,12
1520633895.315137,13
1520633895.425505,13
1520633895.535672,14
1520633895.645819,14
1520633895.756953,19
1520633895.864949,19
1520633895.975176,13
1520633896.084152,13
1520633896.191699,14
1520633896.302348,14
1520633896.411060,14
1520633896.520173,15
1520633896.629396,15
1520633896.739854,14
1520633896.850268,15
1520633896.959021,14
1520633897.068693,14
1520633897.177973,15
1520633897.288308,15
1520633897.399316,15
1520633897.508440,15
1520633897.618103,16
1520633897.727691,16
1520633897.838816,15
1520633897.949192,15
1520633898.059506,16
1520633898.167773,16
1520633898.277536,16
1520633898.387381,16
1520633898.497980,16
1520633898.606178,16
1520633898.716325,16
1520633898.825898,17
1520633898.936555,18
1520633899.045265,17
1520633899.156007,17
1520633899.265146,17
1520633899.374346,18
1520633899.484167,17
1520633899.593909,17
1520633899.705333,17
1520633899.814222,18
1520633899.923944,18
1520633900.034638,18
1520633900.146477,19
1520633900.256391,19
1520633900.365670,17
1520633900.473773,17
1520633900.583283,16
1520633900.692856,8
1520633900.802250,8
1520633900.912202,9
1520633901.022107,8
1520633901.132621,10
1520633901.242039,12
1520633901.350674,13
1520633901.459428,12
1520633901.568274,11
1520633901.679021,11
